Nick Piggin,2010,2010-10,,90
Arnd Bergmann,2015,2015-01,,280
Samsung Electronics,2010,2010-04,,123
Sony,2021,2021-06,,98
SYSGO,2007,2007-10,,3
Arnd Bergmann,2013,2013-03,,230
Kaspersky Lab,2021,2021-06,,25
Linux Foundation,2008,2008-07,,124
Linaro,2005,2005-05,,59
Mellanox Technologies,2010,2010-06,,90
Arnd Bergmann,2019,2019-10,,92
Nick Piggin,2008,2008-11,,93
Nick Piggin,2009,2009-12,,106
Oracle,2005,2005-06,,173
Sony,2008,2008-10,,36
Broadcom,2008,2008-12,,18
Broadcom,2018,2018-07,,173
Alibaba,2011,2011-10,,2
Linaro,2005,2005-06,,138
Nick Piggin,2011,2011-07,,33
Broadcom,2017,2017-03,,212
Nick Piggin,2005,2005-11,,206
Sony,2022,2022-06,,71
Samsung Electronics,2012,2012-04,,340
Broadcom,2006,2006-09,,19
Huawei Technologies,2006,2006-09,,233
Arnd Bergmann,2011,2011-09,,15
Mellanox Technologies,2007,2007-12,,82
Technical University of Berlin,2017,2017-06,,5
The Linux Kernel Archives,2006,2006-03,,114
Proton Technologies,2016,2016-04,,33
Texas Instruments,2011,2011-06,,396
Nick Piggin,2006,2006-12,,77
Linux Foundation,2017,2017-08,,32
Synaptics,2020,2020-11,,12
Rohm Semiconductor,2021,2021-07,,1
SYSGO,2017,2017-01,,5
Nick Piggin,2012,2012-03,,62
Mellanox Technologies,2009,2009-02,,77
Jason A. Donenfeld,2018,2018-03,,179
Nick Piggin,2020,2020-05,,102
Broadcom,2019,2019-04,,81
Alibaba,2005,2005-11,,110
Netronome Systems,2018,2018-09,,23
Alibaba,2008,2008-04,,102
Oracle,2019,2019-10,,218
David M. Loft,2009,2009-01,,105
Sony,2018,2018-05,,94
Proton Technologies,2011,2011-12,,11
Oracle,2014,2014-10,,100
Nick Piggin,2019,2019-09,,60
Sebastian Radtke,2007,2007-03,,75
Red Hat,2005,2005-04,,74
Broadcom,2005,2005-05,,29
Oracle,2014,2014-11,,89
Metanate,2018,2018-01,,2
Hammerspace,2018,2018-06,,33
Linux Foundation,2009,2009-09,,119
Arnd Bergmann,2022,2022-09,,3
Sebastian Radtke,2006,2006-11,,41
Hammerspace,2020,2020-03,,93
Mellanox Technologies,2015,2015-06,,292
Arnd Bergmann,2015,2015-05,,101
David M. Loft,2010,2010-03,,195
Linux Foundation,2011,2011-05,,112
SUSE Linux,2002,2002-04,,39
David M. Loft,2009,2009-07,,51
Nick Piggin,2010,2010-06,,277
Pedro Vanzella,2005,2005-08,,6
Proton Technologies,2012,2012-04,,13
SYSGO,2012,2012-01,,21
Linux Foundation,2019,2019-11,,32
Vyatta,2008,2008-07,,3
Nick Piggin,2012,2012-12,,26
Linux Foundation,2006,2006-04,,12
Nick Piggin,2008,2008-01,,190
Mellanox Technologies,2014,2014-04,,58
Linaro,2010,2010-07,,94
Netronome Systems,2018,2018-04,,66
David M. Loft,2011,2011-05,,278
Mellanox Technologies,2022,2022-01,,371
Vyatta,2008,2008-06,,7
Netronome Systems,2017,2017-05,,177
Alibaba,2006,2006-06,,31
Linux Foundation,2010,2010-03,,67
Samsung Electronics,2009,2009-09,,34
Texas Instruments,2017,2017-07,,163
Sony,2013,2013-02,,13
Technical University of Berlin,2017,2017-08,,3
Nick Piggin,2005,2005-08,,71
PMC-Sierra,2015,2015-07,,24
Vaisala,2016,2016-12,,3
SYSGO,2009,2009-05,,7
Linux Foundation,2017,2017-10,,19
Arnd Bergmann,2005,2005-06,,51
Alibaba,2015,2015-01,,3
Motorola Mobility,2009,2009-06,,3
Linux Foundation,2015,2015-05,,20
Huawei Technologies,2012,2012-11,,31
Linux Foundation,2017,2017-05,,19
Linux Foundation,2010,2010-07,,28
Nick Piggin,2018,2018-02,,49
SYSGO,2013,2013-06,,14
PMC-Sierra,2018,2018-12,,19
Huawei Technologies,2007,2007-02,,209
Linaro,2009,2009-07,,94
Samsung Electronics,2022,2022-10,,3
Hammerspace,2022,2022-05,,30
Linaro,2006,2006-01,,111
Broadcom,2016,2016-10,,186
Alibaba,2007,2007-06,,28
Technical University of Berlin,2015,2015-04,,14
Linux Foundation,2007,2007-06,,72
Jason A. Donenfeld,2016,2016-03,,59
Nick Piggin,2013,2013-08,,79
Jason A. Donenfeld,2019,2019-04,,48
Proton Technologies,2011,2011-08,,58
Proton Technologies,2005,2005-06,,64
Sebastian Radtke,2006,2006-05,,9
Nick Piggin,2020,2020-12,,154
Linux Foundation,2012,2012-06,,66
Linaro,2007,2007-01,,21
Huawei Technologies,2008,2008-03,,72
Linaro,2011,2011-05,,211
Sony,2015,2015-03,,78
Arnd Bergmann,2009,2009-02,,91
Linux Foundation,2008,2008-04,,94
Jack Cox,2012,2012-09,,2
Huawei Technologies,2011,2011-11,,98
Samsung Electronics,2018,2018-12,,72
Samsung Electronics,2020,2020-05,,111
Alibaba,2007,2007-10,,88
Sony,2008,2008-07,,21
Sony,2011,2011-11,,19
Sebastian Radtke,2011,2011-08,,13
Jason A. Donenfeld,2022,2022-10,,230
Proton Technologies,2014,2014-12,,7
Linux Foundation,2015,2015-08,,15
Arnd Bergmann,2019,2019-01,,128
Broadcom,2005,2005-11,,15
Sony,2019,2019-08,,154
The Linux Kernel Archives,2007,2007-11,,194
Broadcom,2017,2017-09,,99
Linux Foundation,2018,2018-04,,11
Linux Foundation,2016,2016-09,,42
Sony,2022,2022-01,,51
Linux Foundation,2010,2010-08,,80
SYSGO,2008,2008-03,,109
Linaro,2007,2007-10,,208
Broadcom,2009,2009-07,,48
Huawei Technologies,2011,2011-05,,78
Texas Instruments,2006,2006-12,,70
Texas Instruments,2018,2018-09,,94
amd.com,2011,2011-08,,80
Technical University of Berlin,2016,2016-12,,36
Jason A. Donenfeld,2014,2014-09,,38
Proton Technologies,2013,2013-11,,13
The Linux Kernel Archives,2005,2005-04,,55
Metanate,2021,2021-10,,14
Oracle,2014,2014-04,,149
amd.com,2014,2014-06,,189
Oracle,2011,2011-11,,203
Huawei Technologies,2005,2005-06,,221
Netronome Systems,2010,2010-07,,1
Sony,2008,2008-11,,23
Hammerspace,2021,2021-06,,10
SYSGO,2013,2013-10,,25
SUSE Linux,2005,2005-12,,450
Alibaba,2020,2020-02,,59
Sebastian Radtke,2007,2007-05,,22
Huawei Technologies,2010,2010-01,,153
Sony,2012,2012-12,,18
Texas Instruments,2009,2009-05,,134
Technical University of Berlin,2016,2016-02,,7
Samsung Electronics,2017,2017-08,,252
Nick Piggin,2015,2015-07,,49
Nick Piggin,2012,2012-05,,69
Proton Technologies,2015,2015-08,,15
amd.com,2013,2013-09,,177
Linux Foundation,2012,2012-02,,71
Sony,2012,2012-06,,22
Sony,2011,2011-12,,27
Proton Technologies,2015,2015-05,,1
Alibaba,2022,2022-03,,155
Nick Piggin,2009,2009-02,,36
Samsung Electronics,2022,2022-05,,51
C-SKY Microsystems,2019,2019-04,,56
Linux Foundation,2017,2017-09,,17
Sony,2013,2013-07,,15
Linux Foundation,2010,2010-12,,68
Sebastian Radtke,2014,2014-04,,1
Vyatta,2009,2009-04,,2
David M. Loft,2010,2010-10,,168
Jason A. Donenfeld,2017,2017-06,,108
Broadcom,2020,2020-04,,48
Nick Piggin,2015,2015-08,,26
Oracle,2006,2006-11,,90
Oracle,2014,2014-12,,155
David M. Loft,2015,2015-04,,169
Nick Piggin,2017,2017-09,,105
Huawei Technologies,2015,2015-01,,196
Broadcom,2007,2007-06,,6
Sony,2008,2008-12,,81
Sony,2015,2015-02,,82
Broadcom,2015,2015-06,,62
David M. Loft,2017,2017-05,,112
Huawei Technologies,2009,2009-09,,200
Samsung Electronics,2022,2022-07,,61
Nick Piggin,2019,2019-05,,82
Synaptics,2020,2020-09,,4
Linux Foundation,2008,2008-12,,53
Broadcom,2021,2021-01,,128
Texas Instruments,2019,2019-01,,270
Huawei Technologies,2022,2022-11,,11
Arnd Bergmann,2016,2016-04,,54
Sony,2016,2016-11,,48
Broadcom,2018,2018-06,,163
Huawei Technologies,2016,2016-07,,141
Linaro,2009,2009-08,,107
Samsung Electronics,2008,2008-04,,15
Linux Foundation,2009,2009-04,,82
Sony,2019,2019-02,,67
Metanate,2017,2017-02,,25
Nick Piggin,2016,2016-04,,201
Netronome Systems,2016,2016-01,,24
Sony,2014,2014-02,,86
Texas Instruments,2022,2022-05,,32
Mellanox Technologies,2006,2006-03,,35
Arnd Bergmann,2007,2007-07,,29
Netronome Systems,2022,2022-05,,17
Nick Piggin,2011,2011-04,,156
Oracle,2005,2005-11,,26
Mellanox Technologies,2016,2016-09,,320
Arnd Bergmann,2014,2014-09,,17
Arnd Bergmann,2022,2022-10,,15
Sony,2021,2021-05,,97
Arnd Bergmann,2018,2018-10,,33
Linux Foundation,2010,2010-01,,52
Sony,2017,2017-02,,45
Linux Foundation,2013,2013-06,,12
Metanate,2016,2016-05,,20
Huawei Technologies,2012,2012-10,,85
Alibaba,2016,2016-09,,21
Linux Foundation,2008,2008-09,,43
Alibaba,2016,2016-07,,4
Nick Piggin,2012,2012-09,,37
Synaptics,2021,2021-04,,6
Netronome Systems,2016,2016-05,,7
Sony,2017,2017-05,,64
Technical University of Berlin,2015,2015-06,,2
Linux Foundation,2012,2012-05,,94
Samsung Electronics,2020,2020-10,,122
Broadcom,2008,2008-06,,66
Sony,2011,2011-03,,8
PMC-Sierra,2016,2016-02,,32
Sony,2007,2007-06,,80
Nick Piggin,2013,2013-12,,228
Proton Technologies,2014,2014-01,,7
Samsung Electronics,2008,2008-03,,24
Hammerspace,2020,2020-10,,10
Technical University of Berlin,2015,2015-07,,19
The Linux Kernel Archives,2017,2017-04,,219
Huawei Technologies,2011,2011-08,,58
C-SKY Microsystems,2018,2018-09,,138
Linaro,2008,2008-08,,155
Sebastian Radtke,2006,2006-09,,13
Nick Piggin,2016,2016-10,,37
Vyatta,2008,2008-12,,14
Jason A. Donenfeld,2016,2016-05,,124
Linux Foundation,2012,2012-08,,13
Linaro,2006,2006-09,,56
Arnd Bergmann,2022,2022-06,,44
Alibaba,2016,2016-05,,25
Broadcom,2016,2016-12,,209
Sony,2018,2018-07,,76
Technical University of Berlin,2022,2022-06,,10
Metanate,2019,2019-08,,10
Hammerspace,2022,2022-02,,63
Arnd Bergmann,2014,2014-01,,29
Intel,2005,2005-02,,29
Arnd Bergmann,2007,2007-08,,6
Mellanox Technologies,2010,2010-02,,100
Samsung Electronics,2018,2018-05,,155
Huawei Technologies,2009,2009-07,,420
David M. Loft,2006,2006-12,,118
Netronome Systems,2012,2012-07,,2
Linux Foundation,2019,2019-08,,7
Netronome Systems,2017,2017-04,,91
Netronome Systems,2019,2019-06,,137
Proton Technologies,2015,2015-11,,20
Linux Foundation,2019,2019-05,,13
Sony,2017,2017-04,,48
Oracle,2012,2012-10,,136
Netronome Systems,2018,2018-10,,159
Netronome Systems,2015,2015-07,,3
Nick Piggin,2011,2011-02,,59
Sony,2021,2021-03,,98
Arnd Bergmann,2013,2013-06,,56
Alibaba,2006,2006-03,,47
Broadcom,2007,2007-09,,4
Linux Foundation,2005,2005-06,,12
T-Online International,2008,2008-04,,39
Technical University of Berlin,2016,2016-05,,56
Nick Piggin,2018,2018-05,,137
Arnd Bergmann,2007,2007-06,,51
Linux Foundation,2015,2015-09,,42
Mellanox Technologies,2014,2014-11,,81
Nick Piggin,2008,2008-03,,84
Nick Piggin,2009,2009-03,,86
Linux Foundation,2020,2020-11,,5
Netronome Systems,2014,2014-10,,5
T-Online International,2006,2006-02,,15
Arnd Bergmann,2016,2016-10,,67
Freie Universität Berlin,2020,2020-07,,7
Huawei Technologies,2014,2014-06,,168
Samsung Electronics,2009,2009-10,,31
Mellanox Technologies,2014,2014-06,,44
Alibaba,2017,2017-01,,9
Sony,2021,2021-08,,49
Samsung Electronics,2007,2007-11,,29
Jason A. Donenfeld,2020,2020-02,,23
SYSGO,2014,2014-10,,4
Sony,2021,2021-01,,52
Netronome Systems,2019,2019-10,,70
Synaptics,2019,2019-11,,5
Technical University of Berlin,2013,2013-10,,3
Nick Piggin,2015,2015-04,,199
Proton Technologies,2013,2013-07,,12
Netronome Systems,2018,2018-07,,187
Linux Foundation,2005,2005-09,,23
The Linux Kernel Archives,2009,2009-12,,71
Rohm Semiconductor,2022,2022-10,,6
Samsung Electronics,2009,2009-05,,33
David M. Loft,2005,2005-08,,170
Alibaba,2021,2021-08,,85
Linaro,2010,2010-06,,46
Samsung Electronics,2009,2009-03,,57
Oracle,2005,2005-05,,9
Sony,2022,2022-05,,69
David M. Loft,2017,2017-04,,38
Linux Foundation,2020,2020-12,,12
David M. Loft,2018,2018-06,,32
Samsung Electronics,2018,2018-06,,70
David M. Loft,2008,2008-05,,116
Sony,2008,2008-02,,33
Alibaba,2007,2007-09,,53
Linux Foundation,2018,2018-01,,16
Huawei Technologies,2022,2022-10,,106
Mellanox Technologies,2013,2013-08,,53
Cybernetics,2014,2014-12,,1
Airtame,2021,2021-11,,3
Netronome Systems,2019,2019-05,,139
Alibaba,2007,2007-02,,19
amd.com,2007,2007-12,,64
Sebastian Radtke,2005,2005-11,,23
Sony,2018,2018-04,,76
Sony,2010,2010-11,,1
David M. Loft,2021,2021-11,,1
Netronome Systems,2020,2020-01,,5
Technical University of Berlin,2015,2015-11,,6
The Linux Kernel Archives,2005,2005-07,,356
amd.com,2014,2014-01,,142
Linux Foundation,2020,2020-05,,24
Alibaba,2019,2019-12,,67
Metanate,2015,2015-11,,5
Broadcom,2009,2009-09,,68
Mellanox Technologies,2005,2005-10,,23
Arnd Bergmann,2006,2006-11,,26
Sony,2008,2008-04,,13
Broadcom,2005,2005-10,,85
Texas Instruments,2022,2022-06,,25
Jason A. Donenfeld,2016,2016-01,,42
Linaro,2007,2007-09,,108
Samsung Electronics,2006,2006-02,,12
Synaptics,2018,2018-03,,2
Jan-Ove Austell,2011,2011-11,,2
amd.com,2007,2007-09,,40
Texas Instruments,2022,2022-02,,75
Sebastian Radtke,2014,2014-07,,2
Nick Piggin,2015,2015-10,,67
Samsung Electronics,2020,2020-09,,104
Technical University of Berlin,2014,2014-03,,33
Arnd Bergmann,2006,2006-10,,119
Samsung Electronics,2022,2022-02,,11
Netronome Systems,2018,2018-08,,64
Cybernetics,2020,2020-08,,7
Alibaba,2009,2009-01,,11
Exemail,2008,2008-12,,2
David M. Loft,2009,2009-08,,29
Mellanox Technologies,2016,2016-03,,117
Nick Piggin,2020,2020-06,,176
Netronome Systems,2017,2017-08,,58
Arnd Bergmann,2020,2020-05,,95
Nick Piggin,2014,2014-04,,103
Linux Foundation,2005,2005-08,,42
Lumanate,2013,2013-05,,3
Samsung Electronics,2010,2010-02,,71
David M. Loft,2009,2009-05,,124
Alibaba,2018,2018-06,,21
SYSGO,2022,2022-09,,7
Netronome Systems,2017,2017-07,,30
Amazon Lab126,2011,2011-04,,17
Texas Instruments,2022,2022-07,,22
Arnd Bergmann,2012,2012-09,,148
Motorola Mobility,2013,2013-04,,2
David M. Loft,2012,2012-09,,53
Samsung Electronics,2005,2005-12,,19
Proton Technologies,2019,2019-10,,5
Broadcom,2022,2022-01,,66
Linux Foundation,2016,2016-08,,40
Sony,2013,2013-01,,10
amd.com,2007,2007-04,,102
Sony,2013,2013-08,,83
Arnd Bergmann,2017,2017-10,,90
Jason A. Donenfeld,2015,2015-03,,20
Mellanox Technologies,2008,2008-07,,176
Sony,2020,2020-07,,126
Hammerspace,2022,2022-03,,41
Mellanox Technologies,2007,2007-08,,16
Jason A. Donenfeld,2022,2022-01,,26
Synaptics,2014,2014-12,,5
Linux Foundation,2011,2011-04,,129
Technical University of Berlin,2013,2013-04,,14
Baums on Web,2007,2007-01,,1
Hammerspace,2019,2019-06,,9
Linux Foundation,2021,2021-06,,11
Trusted Computer Solutions,2006,2006-12,,4
Linaro,2006,2006-12,,38
Nick Piggin,2010,2010-08,,94
PMC-Sierra,2015,2015-08,,33
Amazon Lab126,2013,2013-10,,8
Sony,2021,2021-02,,95
Rohm Semiconductor,2020,2020-05,,70
SYSGO,2007,2007-12,,43
Arnd Bergmann,2010,2010-09,,133
Huawei Technologies,2011,2011-07,,103
Flash Ics,2005,2005-08,,2
Mellanox Technologies,2012,2012-02,,77
Technical University of Berlin,2016,2016-09,,35
Mellanox Technologies,2012,2012-12,,73
Sony,2014,2014-01,,67
Linux Foundation,2021,2021-08,,13
Broadcom,2006,2006-01,,24
SYSGO,2014,2014-05,,13
Oracle,2011,2011-06,,122
Alibaba,2016,2016-10,,13
Jason A. Donenfeld,2022,2022-07,,78
PMC-Sierra,2021,2021-09,,11
Jack Cox,2012,2012-04,,30
Arnd Bergmann,2013,2013-02,,51
Proton Technologies,2019,2019-09,,1
Vyatta,2018,2018-10,,8
PMC-Sierra,2009,2009-09,,7
Hammerspace,2019,2019-11,,10
Arnd Bergmann,2007,2007-04,,13
Nick Piggin,2009,2009-06,,83
Proton Technologies,2012,2012-11,,16
Arnd Bergmann,2016,2016-07,,53
Sebastian Radtke,2006,2006-10,,14
Texas Instruments,2007,2007-06,,4
Arnd Bergmann,2010,2010-02,,31
Linaro,2005,2005-04,,110
DH electronics,2021,2021-08,,17
Hammerspace,2018,2018-10,,42
Softnautics,2018,2018-01,,4
Linux Foundation,2013,2013-07,,26
Arnd Bergmann,2016,2016-05,,208
Netronome Systems,2015,2015-01,,2
David M. Loft,2005,2005-04,,27
Samsung Electronics,2009,2009-06,,14
Linaro,2006,2006-08,,6
amd.com,2006,2006-06,,10
Nick Piggin,2013,2013-01,,8
Broadcom,2012,2012-03,,105
Alibaba,2006,2006-12,,38
David M. Loft,2007,2007-04,,56
Linux Foundation,2014,2014-05,,44
Sony,2022,2022-09,,51
Huawei Technologies,2010,2010-04,,29
Metanate,2016,2016-08,,5
Sony,2008,2008-01,,36
Nick Piggin,2013,2013-02,,10
Jason A. Donenfeld,2015,2015-10,,72
Nick Piggin,2010,2010-07,,87
Linux Foundation,2006,2006-11,,30
Samsung Electronics,2008,2008-12,,6
Linux Foundation,2014,2014-03,,43
Linux Foundation,2011,2011-02,,48
SYSGO,2011,2011-02,,4
PMC-Sierra,2013,2013-08,,6
Arnd Bergmann,2014,2014-12,,20
SUSE Linux,2010,2010-06,,243
Alibaba,2018,2018-10,,9
Broadcom,2014,2014-04,,105
Jason A. Donenfeld,2020,2020-05,,21
Amazon Lab126,2012,2012-04,,8
PMC-Sierra,2013,2013-09,,31
Broadcom,2021,2021-11,,57
Mellanox Technologies,2015,2015-01,,129
Nick Piggin,2021,2021-07,,119
Samsung Electronics,2021,2021-10,,67
Vaisala,2020,2020-04,,4
Arnd Bergmann,2012,2012-10,,16
Motorola Mobility,2013,2013-05,,3
Motorola Mobility,2010,2010-03,,12
Alibaba,2020,2020-10,,36
Proton Technologies,2022,2022-04,,14
Linux Foundation,2013,2013-11,,32
Sony,2021,2021-11,,53
Technical University of Berlin,2015,2015-02,,43
Mellanox Technologies,2011,2011-05,,86
Huawei Technologies,2011,2011-03,,117
Motorola Mobility,2014,2014-11,,1
Proton Technologies,2022,2022-03,,14
The Linux Kernel Archives,2006,2006-02,,68
Steve N. Kass,2015,2015-06,,1
Huawei Technologies,2011,2011-10,,135
Arnd Bergmann,2020,2020-09,,147
Broadcom,2009,2009-04,,46
Freeserve,2007,2007-04,,1
Linux Foundation,2020,2020-07,,21
Sony,2009,2009-03,,61
Linux Foundation,2009,2009-05,,18
Nick Piggin,2005,2005-09,,49
Sebastian Radtke,2007,2007-04,,23
David M. Loft,2012,2012-08,,92
Nick Piggin,2014,2014-09,,100
Samsung Electronics,2021,2021-12,,14
Arnd Bergmann,2019,2019-08,,441
The Linux Kernel Archives,2007,2007-01,,52
WAGO Kontakttechnik,2019,2019-02,,6
Synaptics,2021,2021-03,,17
Amazon Lab126,2010,2010-03,,9
PMC-Sierra,2019,2019-05,,12
Sony,2007,2007-12,,14
Sebastian Radtke,2009,2009-02,,37
Sony,2014,2014-07,,26
Nick Piggin,2022,2022-07,,64
PMC-Sierra,2018,2018-06,,8
Mellanox Technologies,2011,2011-06,,94
Nick Piggin,2021,2021-05,,205
Technical University of Berlin,2010,2010-10,,12
Sebastian Radtke,2008,2008-03,,39
Linaro,2009,2009-03,,77
Texas Instruments,2021,2021-12,,20
Mellanox Technologies,2011,2011-03,,92
Oracle,2010,2010-07,,94
Samsung Electronics,2007,2007-12,,27
Linux Foundation,2018,2018-06,,137
Rohm Semiconductor,2021,2021-01,,6
Netronome Systems,2015,2015-12,,48
David M. Loft,2009,2009-04,,123
Sebastian Radtke,2010,2010-06,,45
Arnd Bergmann,2006,2006-09,,1
David M. Loft,2010,2010-01,,32
Proton Technologies,2014,2014-04,,13
Nick Piggin,2013,2013-07,,13
Texas Instruments,2009,2009-12,,379
Arnd Bergmann,2006,2006-01,,111
Alibaba,2018,2018-11,,18
Linaro,2008,2008-07,,253
PMC-Sierra,2021,2021-01,,1
Arnd Bergmann,2015,2015-06,,69
Synaptics,2019,2019-05,,4
Samsung Electronics,2019,2019-03,,124
Arnd Bergmann,2021,2021-11,,74
Jason A. Donenfeld,2016,2016-02,,74
David M. Loft,2011,2011-12,,110
PMC-Sierra,2009,2009-12,,8
Synaptics,2020,2020-04,,2
SYSGO,2012,2012-09,,21
SYSGO,2017,2017-09,,4
Huawei Technologies,2013,2013-02,,103
Broadcom,2008,2008-11,,54
Texas Instruments,2009,2009-07,,195
Texas Instruments,2019,2019-02,,130
Huawei Technologies,2007,2007-06,,55
C-SKY Microsystems,2019,2019-01,,59
Jason A. Donenfeld,2022,2022-05,,111
Nick Piggin,2019,2019-06,,27
Nick Piggin,2015,2015-01,,31
David M. Loft,2014,2014-04,,73
Mellanox Technologies,2013,2013-09,,79
amd.com,2006,2006-02,,45
Arnd Bergmann,2021,2021-06,,18
Samsung Electronics,2009,2009-02,,17
Nick Piggin,2019,2019-07,,148
SYSGO,2016,2016-02,,1
Nick Piggin,2019,2019-03,,58
Sony,2009,2009-02,,37
Broadcom,2005,2005-06,,36
PMC-Sierra,2020,2020-03,,5
PMC-Sierra,2016,2016-04,,22
SYSGO,2011,2011-01,,5
Texas Instruments,2008,2008-06,,43
Alibaba,2007,2007-04,,9
David M. Loft,2011,2011-08,,76
David M. Loft,2006,2006-01,,144
Alibaba,2017,2017-04,,15
Linux Foundation,2012,2012-04,,79
Nick Piggin,2010,2010-05,,154
Huawei Technologies,2005,2005-03,,25
Mellanox Technologies,2007,2007-02,,77
Alibaba,2020,2020-11,,55
SYSGO,2012,2012-04,,31
Netronome Systems,2021,2021-01,,3
Sony,2013,2013-06,,65
SYSGO,2016,2016-12,,15
Jason A. Donenfeld,2022,2022-09,,27
Sony,2017,2017-01,,37
Broadcom,2015,2015-04,,47
Netronome Systems,2015,2015-05,,6
David M. Loft,2006,2006-07,,46
David M. Loft,2018,2018-03,,3
Linux Foundation,2014,2014-07,,28
Linux Foundation,2019,2019-01,,248
SYSGO,2020,2020-07,,12
PMC-Sierra,2013,2013-10,,6
Proton Technologies,2015,2015-10,,7
Netronome Systems,2016,2016-12,,42
Mellanox Technologies,2008,2008-06,,44
Alibaba,2006,2006-05,,15
Netronome Systems,2018,2018-02,,46
Broadcom,2005,2005-12,,9
Linux Foundation,2015,2015-12,,28
Netronome Systems,2021,2021-11,,50
DH electronics,2021,2021-12,,6
Jan-Ove Austell,2010,2010-03,,3
Linux Foundation,2017,2017-07,,17
Alibaba,2017,2017-06,,5
Proton Technologies,2012,2012-10,,58
Linaro,2009,2009-11,,94
Mellanox Technologies,2009,2009-03,,102
Sebastian Radtke,2008,2008-01,,18
Mellanox Technologies,2008,2008-08,,42
David M. Loft,2016,2016-10,,26
Arnd Bergmann,2018,2018-11,,26
Nick Piggin,2012,2012-01,,33
amd.com,2005,2005-04,,10
Sony,2008,2008-06,,15
SYSGO,2013,2013-08,,26
Proton Technologies,2014,2014-10,,14
The Linux Kernel Archives,2006,2006-06,,65
David M. Loft,2010,2010-08,,64
David M. Loft,2007,2007-08,,88
Alibaba,2006,2006-07,,14
Linux Foundation,2005,2005-10,,41
Nick Piggin,2019,2019-04,,39
Linux Foundation,2022,2022-05,,9
David M. Loft,2014,2014-02,,3
Silicom Connectivity Solutions,2019,2019-08,,1
The Linux Kernel Archives,2007,2007-08,,75
SYSGO,2017,2017-02,,18
Linux Foundation,2018,2018-08,,33
Intel,2005,2005-01,,1
Hammerspace,2021,2021-02,,23
The Linux Kernel Archives,2006,2006-11,,11
Nick Piggin,2014,2014-12,,16
Sebastian Radtke,2014,2014-03,,4
Proton Technologies,2016,2016-02,,3
Jason A. Donenfeld,2014,2014-07,,9
Sony,2021,2021-07,,98
Huawei Technologies,2015,2015-04,,112
Proton Technologies,2022,2022-05,,13
Linux Foundation,2005,2005-07,,47
Cybernetics,2009,2009-02,,2
Sony,2014,2014-05,,35
Proton Technologies,2012,2012-09,,23
Cybernetics,2020,2020-09,,12
Vyatta,2019,2019-04,,10
Samsung Electronics,2021,2021-05,,133
Sony,2007,2007-10,,69
Linux Foundation,2018,2018-05,,9
Alibaba,2020,2020-08,,59
Proton Technologies,2021,2021-03,,3
Rohm Semiconductor,2018,2018-06,,2
Sony,2015,2015-12,,59
Vaisala,2020,2020-08,,3
Texas Instruments,2005,2005-10,,1
Texas Instruments,2006,2006-09,,44
Synaptics,2020,2020-05,,2
Mellanox Technologies,2014,2014-09,,57
Linux Foundation,2010,2010-04,,41
Proton Technologies,2020,2020-07,,11
Motorola Mobility,2008,2008-04,,6
Netronome Systems,2020,2020-05,,43
Nick Piggin,2005,2005-02,,14
Sebastian Radtke,2008,2008-12,,36
Linaro,2005,2005-08,,34
Texas Instruments,2009,2009-02,,15
Linux Foundation,2021,2021-02,,6
David M. Loft,2006,2006-04,,27
Synaptics,2012,2012-02,,4
Linux Foundation,2021,2021-10,,9
Mozilla Corporation,2009,2009-04,,15
Linux Foundation,2021,2021-03,,5
Arnd Bergmann,2021,2021-03,,103
Netronome Systems,2021,2021-02,,4
Huawei Technologies,2015,2015-08,,112
Bell Canada,2011,2011-08,,10
Jason A. Donenfeld,2015,2015-05,,44
Arnd Bergmann,2012,2012-02,,10
SYSGO,2010,2010-08,,2
Texas Instruments,2005,2005-04,,20
Linux Foundation,2019,2019-04,,12
Linaro,2005,2005-07,,39
Jason A. Donenfeld,2014,2014-08,,9
Nick Piggin,2017,2017-10,,41
Sebastian Radtke,2010,2010-04,,16
Vyatta,2009,2009-05,,17
Broadcom,2007,2007-11,,39
Sebastian Radtke,2010,2010-08,,6
Linux Foundation,2021,2021-01,,42
Technical University of Berlin,2016,2016-10,,44
Rohm Semiconductor,2018,2018-09,,17
Sebastian Radtke,2008,2008-06,,8
Alibaba,2007,2007-08,,15
Proton Technologies,2022,2022-02,,28
Linux Foundation,2006,2006-08,,3
Broadcom,2008,2008-03,,3
SYSGO,2015,2015-01,,9
Samsung Electronics,2009,2009-08,,28
Alibaba,2005,2005-04,,56
David M. Loft,2007,2007-09,,27
SYSGO,2016,2016-10,,7
Arnd Bergmann,2009,2009-05,,202
Jason A. Donenfeld,2015,2015-12,,34
Proton Technologies,2013,2013-01,,2
David M. Loft,2016,2016-05,,19
Nick Piggin,2015,2015-12,,31
PMC-Sierra,2019,2019-03,,17
Technical University of Berlin,2018,2018-01,,3
Sebastian Radtke,2007,2007-09,,9
Sony,2008,2008-03,,17
Technical University of Berlin,2014,2014-01,,30
Linaro,2022,2022-10,,36
Hammerspace,2021,2021-11,,10
Innominate Security Technologies,2009,2009-04,,1
PMC-Sierra,2017,2017-08,,15
Mellanox Technologies,2010,2010-11,,87
Jason A. Donenfeld,2019,2019-02,,65
Linux Foundation,2011,2011-01,,59
Linux Foundation,2020,2020-08,,16
David M. Loft,2018,2018-08,,16
PMC-Sierra,2015,2015-01,,21
David M. Loft,2012,2012-01,,37
